index,critical_temp
0,43.66722592227571
1,24.845813298066425
2,72.12353338213012
3,66.87388979577631
4,71.59064768534532
5,73.51449426029876
6,65.9367905734853
7,55.06190815196812
8,59.638837656583
9,67.51018225428362
10,24.26812411069571
11,21.23065214731431
12,66.60683785157244
13,66.57696940615969
14,69.5948180514819
15,69.5948180514819
16,69.5948180514819
17,69.5948180514819
18,72.55729694892529
19,52.80117557254058
20,49.931933746404276
21,65.16387051627461
22,19.26602197379259
23,69.01139600367824
24,69.93251135817798
25,72.51180462466118
26,24.26812411069571
27,66.56796960438871
28,82.52491422745086
29,82.82775591820922
30,28.799829431355754
31,94.31055885103052
32,97.57048636696573
33,79.5143679725283
34,94.29971404584919
35,70.0661421597143
36,66.72786379044251
37,66.55855022843579
38,69.31991565159308
39,64.14058195301502
40,73.21954530837732
41,72.50361892581038
42,23.97177487326092
43,83.37284713021648
44,69.5948180514819
45,83.37284713021648
46,54.54409125401249
47,71.04104967811668
48,71.17553857804597
49,75.399768937711
50,75.78144239145621
51,72.32082788277262
52,66.682755034813
53,63.317413879796185
54,66.57696940615969
55,82.06900948566562
56,79.96696206180161
57,79.52976560245253
58,41.23678621932838
59,43.03863473464583
60,69.73408400603381
61,79.5143679725283
62,69.71218513525724
63,71.5059117178227
64,73.75983055884194
65,68.27315947145829
66,70.73961460046564
67,65.74123831147418
68,71.85001847708162
69,79.5143679725283
70,80.57397716870006
71,64.76176626596447
72,72.24072423754984
73,66.53012351543828
74,24.26812411069571
75,81.21604971153661
76,37.79156229692127
77,34.83889079702929
78,69.6248852167692
79,66.74444589091155
80,66.18899642776458
81,68.7795834168763
82,65.32089607024994
83,24.24865094298176
84,64.39315994645065
85,27.218046950251768
86,69.93251135817798
87,53.53040261318588
88,70.68101285802226
89,70.70421608385723
90,70.56554073389217
91,68.84905059870627
92,68.9657411917841
93,79.70682951698498
94,74.38009494020059
95,74.19500474729551
96,51.76113895064986
97,22.637031059532134
98,65.63412398016277
99,61.88351716170029
100,58.873103283572455
101,66.97876241236867
102,66.19062617217244
103,80.53453412635935
104,78.81043204583744
105,81.95256924780745
106,73.77044236240906
107,77.53632708554761
108,63.03017650080505
109,72.58895728419489
110,72.2187461830382
111,71.97475813606397
112,71.57696456993978
113,59.196961090491506
114,64.58712099774605
115,63.80257288208556
116,64.58712099774605
117,72.1375718337977
118,61.66157593277001
119,60.27079422970882
120,71.76044843074578
121,71.5768756588794
122,71.31589907400507
123,63.54220760804465
124,56.573069366916896
125,69.5948180514819
126,64.21286443134082
127,62.273789635184336
128,97.57048636696573
129,27.874126119606778
130,65.9801996161784
131,72.24072423754984
132,74.64502996861808
133,85.13017720238744
134,80.01020314108638
135,66.58963475248794
136,78.66422412426166
137,43.63176490462764
138,66.682755034813
139,63.317413879796185
140,69.9769348167849
141,70.54244328627405
142,19.01870134386934
143,19.639007747539374
144,69.73408400603381
145,66.56796960438871
146,62.006423880923826
147,61.703239508847524
148,75.95312801713033
149,62.09183615812629
150,82.29737061954626
151,77.59548244685706
152,76.77555480809664
153,72.63059132036867
154,72.52863240273377
155,69.5948180514819
156,64.56516887458787
157,62.959752562428825
158,60.059699987141634
159,63.18848131262464
160,63.9434853583843
161,72.24072423754984
162,71.06664908327105
163,45.379807383271405
164,43.78822663370497
165,56.028238953800376
166,51.333740009498165
167,65.15265691011402
168,65.66239979934846
169,65.9801996161784
170,44.319829540552135
171,57.218342265883
172,42.106922274238286
173,10.394654944605357
174,38.00765187891603
175,29.595677841334093
176,34.35446558385233
177,36.8248916393349
178,70.15583187428092
179,27.84498760873793
180,72.09463436609573
181,34.27053070843005
182,22.84127558065061
183,25.297340184199584
184,64.33163041687112
185,64.56362378545302
186,62.54979619392789
187,62.947460621337065
188,65.9913679478054
189,65.75062278741012
190,66.54814373292888
191,25.787475433073745
192,65.55881518242311
193,69.5948180514819
194,97.12539683481572
195,84.15202100509288
196,95.56140146156523
197,95.6681931908459
198,70.61158900603797
199,70.51945638342588
200,66.55868419510716
201,72.6605051050596
202,76.54607400228608
203,72.2190900594822
204,60.83743150928854
205,77.10736973507983
206,57.212197156357355
207,65.9801996161784
208,71.31589907400507
209,79.70682951698498
210,70.90481555580823
211,65.98599965007779
212,65.03821513248971
213,69.71218513525724
214,66.23752438514714
215,63.241339359738056
216,64.1037890355231
217,58.261276744739824
218,65.9801996161784
219,25.521086457098832
220,70.15583187428092
221,27.84498760873793
222,24.26812411069571
223,66.5968326813622
224,66.32524038194535
225,56.866391482746884
226,69.5948180514819
227,66.56044288345467
228,94.56552596406672
229,59.351764320263676
230,26.70761126528079
231,62.21936930275525
232,63.01862016041563
233,65.51948573942687
234,66.05910984243002
235,66.30210662446675
236,47.76203953336995
237,48.57229655378251
238,50.1253213874762
239,53.62434381323575
240,56.28786950992845
241,64.7758168902395
242,62.51497109793042
243,62.324439663996436
244,64.38223190494162
245,78.58065083430538
246,79.6370972625914
247,78.90613774307579
248,62.890793081305
249,62.94765471848927
250,66.56319432040133
251,66.5449216741211
252,68.66984480109582
253,70.56554073389217
254,66.55857624414779
255,76.21864699095005
256,76.21864699095005
257,58.37385945539538
258,65.2953689114492
259,23.71831299354873
260,80.52324188751425
261,75.5992203786083
262,60.57074658420925
263,60.28799316954203
264,54.84495401205765
265,51.664839297192636
266,68.84905059870627
267,80.61765474587872
268,52.208271533094226
269,79.5143679725283
270,64.21286443134082
271,71.91795246736757
272,95.56140146156523
273,78.78491830481417
274,78.88077336239274
275,78.97697139377118
276,79.11499506774956
277,80.01527453815174
278,30.52642247929153
279,41.6165752639452
280,-9.94781695246408
281,-9.98061598767078
282,23.71831299354873
283,-10.024016522881883
284,64.06635594055581
285,64.21286443134082
286,71.08702296563646
287,23.784163215719637
288,63.79456246206079
289,78.6757877041045
290,78.6757877041045
291,65.80017487389608
292,70.56554073389217
293,31.326391249070063
294,25.25887345244562
295,95.56140146156523
296,66.51846847042882
297,32.933772454404064
298,50.32538000020939
299,30.76380421853787
300,27.84498760873793
301,24.26812411069571
302,72.32082788277262
303,78.0031444055627
304,77.6202659709908
305,62.97286488775318
306,62.84199702434433
307,63.35352563817637
308,65.58871659301104
309,62.84199702434433
310,66.53521332359
311,54.22893077989051
312,17.17033053972734
313,7.576054688692551
314,76.35871119342335
315,72.24072423754984
316,31.51101822523733
317,61.85465580356357
318,60.593438757907386
319,55.61622543059999
320,72.24072423754984
321,57.351692589558745
322,65.10871734940946
323,60.68904392366364
324,65.55881518242311
325,65.34982157505081
326,63.36291103136781
327,26.93807395652935
328,28.57765836224982
329,22.637031059532134
330,79.5143679725283
331,38.7648816987417
332,24.26812411069571
333,21.22503499641096
334,21.280610756335484
