index,critical_temp
0,33.38006324176208
1,29.243315713458063
2,72.37420848519824
3,70.54052574167002
4,72.15147142847579
5,65.60887129873304
6,68.14402266784884
7,57.25670559388708
8,60.1072344143544
9,68.65983688273626
10,23.94529224635319
11,18.402463345316473
12,67.34752000311504
13,68.11134263179216
14,71.27263456083976
15,71.27263456083976
16,71.27263456083976
17,71.27263456083976
18,68.51704733867966
19,52.38582641124441
20,48.138297732865
21,73.17088439359773
22,18.30384318381754
23,66.89800430066526
24,71.63867442125583
25,73.09925220546549
26,23.94529224635319
27,68.1763864046212
28,82.8817379075736
29,82.72242018159774
30,28.0896499130478
31,99.83713592415344
32,99.97669264550754
33,79.53616584296904
34,98.78987381184993
35,71.75061585393566
36,68.33683310058343
37,66.93578548754724
38,67.28592135956079
39,56.38009228869505
40,71.55314480265154
41,71.113537511251
42,23.41745729879515
43,81.5023225975295
44,71.27263456083976
45,81.5023225975295
46,58.44670021046113
47,71.52193393901804
48,71.46827733478482
49,74.37362440916968
50,72.13449061465819
51,67.30787421041221
52,70.63474172005714
53,67.19257575347453
54,68.11134263179216
55,80.61704715823295
56,75.92577231175291
57,75.34947305677764
58,43.264435896292284
59,44.68196442957698
60,71.47261073213608
61,79.53616584296904
62,71.454295537094
63,64.74628607593543
64,65.77035706164673
65,63.16337069589973
66,64.45348355210861
67,64.19004330885127
68,71.68468327280294
69,79.53616584296904
70,80.5560752171801
71,62.05869508796587
72,73.4067587551121
73,65.13555134050014
74,23.94529224635319
75,81.36690170030182
76,43.00319385132512
77,34.437532189107586
78,71.38130632411062
79,68.62998364484245
80,63.4521257019172
81,71.668208551542
82,64.98154166989325
83,22.170389391007532
84,64.0539802135813
85,25.50103505201863
86,71.63867442125583
87,55.26141897375171
88,72.26667879199337
89,72.28618245311297
90,73.40140904103394
91,69.43142290383246
92,63.90802357831261
93,81.02947718180378
94,72.86084962056086
95,68.187309389222
96,54.30761062829298
97,23.09518302740215
98,64.55751700906133
99,60.98469027296414
100,58.493586872070054
101,66.12569651930622
102,69.90903212986062
103,84.96049922794383
104,84.65213787041289
105,88.60072496261222
106,79.07244707062796
107,78.1782113105244
108,65.22595443255221
109,72.78134339841999
110,72.20143431212507
111,71.85453621001453
112,71.19970655911698
113,66.16732110794413
114,64.0624721130497
115,64.97698004815918
116,64.0624721130497
117,73.20898719879727
118,62.048839515785595
119,60.71230803339563
120,73.81505454434513
121,73.6526554305132
122,73.42204351399445
123,60.07465596502905
124,53.849896003638264
125,71.27263456083976
126,69.1969894193898
127,61.727565300478815
128,99.97669264550754
129,26.623537087674894
130,68.28406737376159
131,73.4067587551121
132,75.06264897312097
133,85.51052771633077
134,84.04400899240984
135,68.49834276500003
136,79.01483598038983
137,44.80976126915502
138,70.63474172005714
139,67.19257575347453
140,71.67587837330942
141,72.15024456551666
142,15.409409870210826
143,14.127626284935715
144,71.47261073213608
145,68.1763864046212
146,58.51703702385349
147,59.25735361185794
148,74.43180169340698
149,62.89577463715169
150,80.36712835327285
151,78.42108289003929
152,76.3319971559208
153,73.10319727187046
154,75.97249757340303
155,71.27263456083976
156,68.37779202853478
157,66.81573086229454
158,63.70877843911049
159,56.629433984393884
160,56.43636630478299
161,73.4067587551121
162,69.91621836281638
163,44.60555964969244
164,43.093591110643075
165,55.61120870458846
166,53.15346319105183
167,66.28801274202037
168,64.31062175658677
169,68.28406737376159
170,50.08456691515053
171,57.21313944232777
172,48.291686979057346
173,18.79792531252202
174,34.844627221981106
175,22.600896632451857
176,34.191920008021626
177,35.49792564689713
178,71.82579388769766
179,32.55537869124885
180,77.10873127194206
181,38.50873498182768
182,28.219911619531302
183,34.24944592888046
184,64.00056987825663
185,64.20201975714653
186,58.01530898821534
187,57.6770955022436
188,63.07423450174538
189,64.0177011870672
190,67.47623173341032
191,24.743720150293285
192,67.56988417322009
193,71.27263456083976
194,105.51568865357739
195,86.69199500197509
196,98.09633260890504
197,98.23799060707415
198,72.2083358238009
199,72.13093667631004
200,63.97593413895963
201,79.48144209968338
202,78.06142467422461
203,75.99333242051273
204,65.93502138694807
205,80.16379764767701
206,62.97866277769056
207,68.28406737376159
208,73.42204351399445
209,81.02947718180378
210,73.73962749063678
211,68.43083782893947
212,67.8418679045411
213,71.454295537094
214,66.85856973245302
215,64.5917923610239
216,69.94037773405522
217,61.41414428293328
218,68.28406737376159
219,30.60029173393136
220,71.82579388769766
221,32.55537869124885
222,23.94529224635319
223,67.98202928187571
224,67.1023608698064
225,56.71698055542094
226,71.27263456083976
227,68.24166179345723
228,82.71552879201873
229,60.59134133826813
230,30.591232039780966
231,59.69128957999304
232,59.016743526510524
233,65.09426159150877
234,63.803122082906214
235,64.01384674321974
236,56.39762406958522
237,57.54903379265251
238,59.45236954853863
239,63.07858210486289
240,53.69095366314919
241,62.05854330764523
242,59.69204599434906
243,60.455650571006046
244,63.21010963155125
245,83.20042119877515
246,84.0857316131842
247,83.45200223495236
248,65.24625709438256
249,64.06218548439574
250,67.40311155780446
251,66.8543759521879
252,74.54693954148861
253,73.40140904103394
254,63.95397590561436
255,81.80819159207684
256,81.80819159207684
257,56.6787740835389
258,69.22528769218206
259,28.27437155414808
260,85.09056481813141
261,81.14915979495996
262,61.53029055212727
263,64.17171892279953
264,54.375460163355456
265,53.41086797058156
266,69.43142290383246
267,80.0120277478958
268,61.93323604190253
269,79.53616584296904
270,69.1969894193898
271,72.57697199755448
272,98.09633260890504
273,78.61980544287388
274,78.6809539401911
275,78.74240604977633
276,78.83072340469741
277,79.41085453440319
278,32.69069323897755
279,42.15661998525848
280,4.497583116614287
281,4.816767605400759
282,28.27437155414808
283,3.543154502199645
284,63.77046298494204
285,69.1969894193898
286,72.47409184844773
287,28.356976276432125
288,55.898721972277855
289,78.55029192957548
290,78.55029192957548
291,65.2728943632688
292,73.40140904103394
293,25.31283121350761
294,19.203869663301354
295,98.09633260890504
296,67.18346422378295
297,38.13656778456818
298,60.02343072547926
299,33.6439887146919
300,32.55537869124885
301,23.94529224635319
302,67.30787421041221
303,81.85812437939425
304,81.95159360570551
305,67.2307701102562
306,61.06827047191935
307,60.03546285737971
308,57.46940685096372
309,61.06827047191935
310,68.37172455648309
311,52.05792242991262
312,21.531532622846267
313,13.512662821398962
314,73.0137493581293
315,73.4067587551121
316,32.76081512757594
317,59.80175147549227
318,57.7926015105202
319,52.651047508194154
320,73.4067587551121
321,56.858869315766455
322,62.99425514473951
323,57.176745965743905
324,67.56988417322009
325,65.28127734615471
326,60.00678049668963
327,25.352458465926123
328,26.22491940695197
329,23.09518302740215
330,79.53616584296904
331,35.778786831917344
332,23.94529224635319
333,20.960502500440995
334,20.969586196668374
335,15.017311206940793
336,14.645270664214145
337,14.426177826763833
338,20.747603718943758
339,19.064510672578006
340,23.99733238113693
341,18.493095765518273
342,18.30384318381754
343,20.209687132266538
344,68.37172455648309
345,66.27426216312634
346,72.56561177696712
347,63.637296205994716
348,81.54366246885114
349,68.17979017764247
350,68.02369909335732
351,68.69757350318258
352,72.15024456551666
353,71.80695800559549
354,79.53616584296904
355,71.79638373558659
356,64.01699721461874
357,63.58983031721374
358,39.96455160540683
359,63.743588955010395
360,66.63640167311121
361,71.27263456083976
362,80.59951811843536
363,79.03082282419614
364,75.11012745930809
365,38.41620061129312
366,33.547965735798726
367,37.52407850026597
368,59.86118041920383
369,56.29174774439127
370,71.27263456083976
371,25.29706589717208
372,26.001667995016017
373,63.43086836209039
374,32.10312749131937
375,32.5886443105385
376,32.90732557612872
377,32.90368982715615
378,62.034699390897174
379,59.696636002119234
380,63.161138917539816
381,55.73819524258492
382,52.58124784120271
383,50.10363153232112
384,73.59187624595947
385,75.97308778090408
386,29.99400915000821
387,30.973741041657764
388,24.839035778691755
389,28.045219281745826
390,63.95397590561436
391,29.5090874364458
392,30.90480216622263
393,71.00186400368213
394,18.79792531252202
395,68.28406737376159
396,86.11200621528498
397,86.17653055768521
398,40.936052587173826
399,64.46585406471849
400,60.033688107974925
401,75.16495757880847
402,72.95638715102935
403,53.30918909973255
404,30.44398937738434
405,72.01567477076547
406,88.09153777453155
407,20.781879386515904
408,24.059661100839477
409,86.59168767563264
410,39.48724956956178
411,66.03952853161073
412,63.632970814290175
413,73.23163012534098
414,71.41774666464197
415,64.95020293321818
416,67.56988417322009
417,50.873782848718136
418,60.453226748675974
419,64.30732892174287
420,61.004004916186894
421,80.37751631694682
422,79.89689272233795
423,76.31831231782999
424,71.10385895243569
425,71.61928046348648
426,73.4067587551121
427,50.3034165138606
428,51.90173694726141
429,78.71284239180483
430,49.47589910785792
431,63.95397590561436
432,63.95397590561436
433,64.41377406414378
434,62.53745126904185
435,22.7376730962798
436,57.764587321898475
437,39.33736367890225
438,65.75675598512927
439,65.94871009452609
440,66.06683284392646
441,66.13544783264983
442,65.96175879337933
443,63.13480029122347
444,61.99399246253786
445,60.81076623426725
446,51.76539604898066
447,68.28406737376159
448,64.49929784315216
449,70.5519294521025
450,62.78732218023434
451,64.70864020994317
452,71.34447105669997
453,56.02338612604862
454,23.302411980000926
455,21.548952928076677
456,70.75354298556806
457,69.65879313891186
458,37.43990767912653
459,71.35993275125502
460,53.78375921788799
461,86.05916686971037
462,85.84794549450575
463,84.98837797898085
464,84.671792022503
465,54.015430090743635
466,49.78523873152042
467,58.5909667206881
468,55.27188944516333
469,31.863902133018147
470,53.703100569751825
471,56.26341296131052
472,54.73277941804836
473,52.40517962242669
474,52.125137455912274
475,51.44987105171951
476,43.12789507042659
477,38.17116411312205
478,44.367372954067136
479,43.78988643863214
480,53.22442979536149
481,50.14563781671312
482,68.89822299643494
483,28.892423651014187
484,62.272705713308454
485,56.98832010641317
486,51.000639900585696
487,25.380737787450585
488,26.645648343877863
489,25.85713935073253
490,114.02489605874011
491,96.25411757787506
492,96.21868737099584
493,99.65794130606194
494,39.33736367890225
495,39.33736367890225
496,68.28406737376159
497,24.452218270456772
498,71.76731974145018
499,75.20163720607697
500,50.071034454825636
501,31.836546132711565
502,55.21606692115988
503,30.284765067087626
504,56.34781059932757
505,75.54467934167556
506,73.24013672549607
507,74.28550113037983
508,80.03305031241231
509,72.29033626347369
510,68.79789964263192
511,75.21302868244757
512,61.96768963580632
513,67.91770797512542
514,30.284765067087626
515,32.55537869124885
516,75.97249757340303
517,20.781879386515904
518,53.96549118505798
519,51.21062985568396
520,30.668091619812866
521,68.5779944221241
522,23.09518302740215
523,71.27263456083976
524,62.58799578546021
525,64.59260875272834
526,64.29694476041502
527,83.51487255058518
528,82.8737602777092
529,23.09518302740215
530,17.48574531375158
531,17.325267899626546
532,52.481254433954426
533,85.23698656702665
534,82.58477674164357
535,19.55620622927744
536,19.20076182319713
537,93.14791445285174
538,87.6675089549865
539,28.27437155414808
540,71.27263456083976
541,76.70727108338126
542,68.28406737376159
543,88.5122398424805
544,71.27263456083976
545,73.4067587551121
546,84.62575797871602
547,69.40589968070033
548,52.896937093134525
549,53.77043147887173
550,55.40733439123716
551,75.02157464680751
552,72.32071404707614
553,62.20129321103819
554,66.13851487473484
555,68.88161924740514
556,67.89028477725677
557,54.13406583941955
558,51.70212430152614
559,82.37548599632565
560,76.14151007594708
561,86.6925990896624
562,41.76736901265008
563,60.43624560994989
564,52.18153294397842
565,71.21616732208437
566,72.72043306248152
567,63.11102502200481
568,62.433729085257724
569,26.475084254887868
570,29.763791320169414
571,65.11919251543586
572,69.94577415581823
573,64.68746541115111
574,75.53226377931023
575,87.32586804354489
576,68.56495573639467
577,69.93948940183286
578,69.63339073734898
579,34.32264067215349
580,16.993444067218686
581,58.40642786533091
582,53.628901460243085
583,85.97607726698155
584,44.92865130739649
585,93.0373757757439
586,68.53782995166759
587,53.29406758795277
588,72.8915409680627
589,79.00384426668879
590,79.00384426668879
591,72.40379345378595
592,62.227871648909904
593,52.85443179381737
594,74.74015960435902
595,65.19310155566353
596,60.08358524461747
597,63.85014148131218
598,62.63906810008679
599,19.4465692304539
600,19.203869663301354
601,30.55115929464021
602,19.260997524446786
603,25.50103505201863
604,68.14191303564438
605,68.12707443128333
606,17.928276514325415
607,72.22927943888305
608,27.576611494503428
609,30.44398937738434
610,22.746925078840896
611,68.2085831543734
612,64.58307751235118
613,66.43166636929965
614,42.79316547347811
615,47.38681965799887
616,47.09306472909945
617,33.04185745305424
618,83.47418052853726
619,34.844627221981106
620,24.938892423383923
621,71.9584193983668
622,33.55684925306343
623,25.970819528518543
624,23.941232168876414
625,33.47062394328276
626,32.663997688551035
627,32.545048374480444
628,61.15743149736889
629,18.453305473064844
630,14.386176354714625
631,23.09518302740215
632,18.18056664210219
633,18.632345857034224
634,18.20523319002937
635,19.342451368160344
636,19.798416338655443
637,95.94693433160609
638,42.28640073154568
639,51.47828814468612
640,52.351063281417204
641,95.40309704498539
642,67.95816368583553
643,70.01619687232814
644,68.19814600706125
645,68.54799043199979
646,64.31062175658677
647,57.533919202334786
648,37.33898396767905
649,37.33898396767905
650,52.50108796121809
651,53.122617546975476
652,46.82502691448063
653,19.29839552944167
654,19.044612836889087
655,18.79792531252202
656,48.74735154570149
657,40.190429498781626
658,68.31195652881823
659,73.63908013793633
660,26.623537087674894
661,28.27437155414808
662,64.20602216384479
663,56.72336942831093
664,68.03775053106375
665,86.59168767563264
666,53.69982486110303
667,73.53676701242992
668,69.33813348778725
669,89.54771234466038
670,50.81898724936623
671,48.45850204125924
672,60.97930079817614
673,56.350514996599784
674,55.194931962668626
675,52.000460939317314
676,64.53536584240445
677,62.248620043362195
678,57.87302659464822
679,62.99425514473951
680,60.08358524461747
681,80.5560752171801
682,62.775753722416724
683,60.992600547852746
684,100.00179948126609
685,74.35470978322547
686,72.40507259465234
687,64.12675619911995
688,62.67412524537647
689,55.516445336480466
690,96.76813830247968
691,23.94529224635319
692,73.45109709566158
693,78.90169743198815
694,71.49829771291546
695,68.11333611068969
696,72.79760986665286
697,74.10920327385206
698,70.87553376985007
699,68.0198448390894
700,68.44745645964309
701,86.58743203419813
702,63.507621474522495
703,63.02357531649075
704,31.091467725630114
705,75.39357593400537
706,60.67252401558635
707,60.52279684189516
708,27.67963988962503
709,108.37989223902247
710,107.88820080031178
711,105.06206150503264
712,73.58830493393985
713,73.42204351399445
714,64.61794921778514
715,64.68586937241122
716,78.9057147424052
717,77.77285296966896
718,98.97271749342492
719,98.97271749342492
720,62.68373131432507
721,49.88191246304217
722,57.23855363005424
723,59.50042214544197
724,67.40664002509443
725,67.65947061278844
726,79.00071056421073
727,98.97271749342492
728,100.67649583783485
729,97.31196181449151
730,108.79732164004434
731,107.50729612419383
732,71.27263456083976
733,99.10374712676278
734,93.50761467325049
735,71.74575954443326
736,78.98667920050727
737,58.52116341525148
738,63.76366212107864
739,64.35644071179688
740,62.682571056407824
741,62.12103397409946
742,53.17220823158644
743,66.74333672925384
744,65.28797016678088
745,111.84324291577903
746,93.21611562761126
747,79.13872306072187
748,65.97171196641658
749,51.51247501770794
750,68.28406737376159
751,51.19737726856637
752,18.189824512150906
753,18.981473171546885
754,20.688029542281452
755,70.73171388530736
756,60.03546285737971
757,58.80546194541101
758,73.60068999518
759,31.635685659123293
760,78.5145763214107
761,90.5754855530076
762,67.03013823379858
763,61.19702321570418
764,67.99766622225883
765,15.957331128645118
766,20.332232691666746
767,64.67585527622452
768,22.586931045031776
769,23.779806206989946
770,71.09457554745407
771,64.39327171983318
772,36.259301514047586
773,67.6896607146494
774,65.4333785833681
775,68.28406737376159
776,64.58498128650908
777,64.0624721130497
778,71.3631267933799
779,71.63867442125583
780,61.669038063433064
781,59.530443602696735
782,64.63912035544507
783,64.29563521682408
784,80.02144417697819
785,83.26179720528329
786,78.09261814017616
787,81.56691249957565
788,73.38447816084086
789,79.18441412672549
790,62.417574074724556
791,61.065929293634774
792,19.779612224778923
793,65.18997446451543
794,51.0040208892152
795,47.55972794252959
796,56.39762406958522
797,68.18463082738492
798,73.4067587551121
799,66.25199705147436
800,76.3205125006574
801,102.3598763051752
802,106.39654288274934
803,57.32628840677536
804,59.994060955233664
805,67.52875258122481
806,64.49929784315216
807,64.70864020994317
808,47.41223043095633
809,117.31458232982668
810,44.57775441077544
