0,critical_temp
0,42.110790116893725
1,25.406623166584154
2,68.5848527980074
3,62.68202795695641
4,66.68433907086848
5,74.04557909132384
6,66.5290802285009
7,52.66697921848768
8,56.71200239373936
9,72.38072138595791
10,23.596594865901857
11,21.182249975232583
12,66.79988409558942
13,66.63138412210009
14,68.94309218197193
15,68.94309218197193
16,68.94309218197193
17,68.94309218197193
18,75.98293627123991
19,49.80130795940296
20,48.83368645707487
21,66.26030943381204
22,19.016896151695455
23,68.85319179584124
24,69.27816612727867
25,70.51712195089834
26,23.596594865901857
27,66.60824184623715
28,82.50153520950909
29,82.86488926811052
30,27.77874737030009
31,94.55819487251264
32,97.5723499955387
33,79.82497185108437
34,94.18598824703253
35,69.38103101553605
36,66.72254050026604
37,66.81016134129942
38,69.07905911764709
39,65.08633282191164
40,74.07593620906127
41,73.37693272010702
42,21.93855352725068
43,84.2344502244917
44,68.94309218197193
45,84.2344502244917
46,51.79976964571145
47,69.38228303806062
48,69.55466671898179
49,75.78614536815118
50,75.60844025652167
51,71.99672121378768
52,66.29705159308557
53,63.028618550045856
54,66.63138412210009
55,81.61948679544415
56,80.04124396079735
57,79.46642491365512
58,40.90942609097636
59,42.31905839825275
60,69.12591260847535
61,79.82497185108437
62,69.10914516365844
63,71.92686332195939
64,74.23684455935097
65,69.30087532734012
66,71.76676498175698
67,67.07926734833111
68,72.45992024895003
69,79.82497185108437
70,81.82621545289959
71,64.31245168374056
72,72.56671980496048
73,65.90883750259476
74,23.596594865901857
75,79.2181492776229
76,35.25885692967496
77,33.39176232004826
78,69.04237151416567
79,66.66568007939918
80,65.63142603415389
81,67.39926885078316
82,60.388843271893684
83,22.661390528157835
84,62.72170164207839
85,26.66837264862024
86,69.27816612727867
87,54.86232227352598
88,69.85783403767448
89,69.87594142177542
90,70.7162245037241
91,69.5536336641201
92,70.66120687139542
93,79.65599104855943
94,73.87068230991801
95,74.8326103548234
96,53.93907121352418
97,21.847197350045036
98,63.936675163953105
99,60.38153882441437
100,57.548297743691656
101,66.40353023612465
102,67.37481427501834
103,80.85155046288205
104,78.64516241718997
105,82.12668659985934
106,75.81313462930135
107,78.30913861209737
108,63.20524396277582
109,73.21513479910175
110,72.83515692596421
111,72.58657060931046
112,72.08308538472082
113,59.02906525985603
114,65.66727621338691
115,64.7818058175798
116,65.66727621338691
117,72.67597333715628
118,61.901928622038376
119,60.75175734031081
120,70.11763482330133
121,69.97990341136543
